"Date","Words","SRPVS","Market"
2018-11-26,"('airport', 'cheap', 'book')",16033,"en-GB"
2018-11-26,"('airport', 'airline', 'book')",10800,"en-GB"
2018-11-26,"('cheap', 'airline', 'book')",52259,"en-GB"
2018-11-26,"('flight', 'airport', 'cheap', 'airline')",9011,"en-GB"
2018-11-26,"('flight', 'airport', 'cheap', 'book')",11098,"en-GB"
2018-11-26,"('flight', 'airport', 'airline', 'book')",10540,"en-GB"
2018-11-26,"('flight', 'cheap', 'airline', 'book')",51952,"en-GB"
2018-11-26,"('airport', 'cheap', 'airline', 'book')",7987,"en-GB"
2018-11-26,"('flight', 'airport', 'cheap', 'airline', 'book')",7963,"en-GB"
2018-11-26,"('phone',)",703702,"en-GB"
2018-11-26,"('mobile',)",830979,"en-GB"
2018-11-26,"('samsung',)",58877,"en-GB"
2018-11-26,"('galaxy',)",44231,"en-GB"
2018-11-26,"('sim',)",46883,"en-GB"
2018-11-26,"('phone', 'mobile')",175263,"en-GB"
2018-11-26,"('phone', 'samsung')",20077,"en-GB"
2018-11-26,"('phone', 'galaxy')",13640,"en-GB"
2018-11-26,"('phone', 'sim')",34183,"en-GB"
2018-11-26,"('mobile', 'samsung')",13919,"en-GB"
2018-11-26,"('mobile', 'galaxy')",9056,"en-GB"
2018-11-26,"('mobile', 'sim')",32862,"en-GB"
2018-11-26,"('samsung', 'galaxy')",25717,"en-GB"
2018-11-26,"('samsung', 'sim')",4720,"en-GB"
2018-11-26,"('galaxy', 'sim')",3696,"en-GB"
2018-11-26,"('phone', 'mobile', 'samsung')",11417,"en-GB"
2018-11-26,"('phone', 'mobile', 'galaxy')",7098,"en-GB"
2018-11-26,"('phone', 'mobile', 'sim')",29630,"en-GB"
2018-11-26,"('phone', 'samsung', 'galaxy')",12825,"en-GB"
2018-11-26,"('phone', 'samsung', 'sim')",4165,"en-GB"
2018-11-26,"('phone', 'galaxy', 'sim')",3190,"en-GB"
2018-11-26,"('mobile', 'samsung', 'galaxy')",8557,"en-GB"
2018-11-26,"('mobile', 'samsung', 'sim')",3586,"en-GB"
2018-11-26,"('mobile', 'galaxy', 'sim')",2780,"en-GB"
2018-11-26,"('samsung', 'galaxy', 'sim')",3610,"en-GB"
2018-11-26,"('phone', 'mobile', 'samsung', 'galaxy')",6836,"en-GB"
2018-11-26,"('phone', 'mobile', 'samsung', 'sim')",3398,"en-GB"
2018-11-26,"('phone', 'mobile', 'galaxy', 'sim')",2612,"en-GB"
2018-11-26,"('phone', 'samsung', 'galaxy', 'sim')",3113,"en-GB"
2018-11-26,"('mobile', 'samsung', 'galaxy', 'sim')",2727,"en-GB"
2018-11-26,"('phone', 'mobile', 'samsung', 'galaxy', 'sim')",2562,"en-GB"
2018-11-26,"('care',)",443635,"en-GB"
2018-11-26,"('home',)",1970391,"en-GB"
2018-11-26,"('nursing',)",42071,"en-GB"
2018-11-26,"('social',)",402060,"en-GB"
2018-11-26,"('residential',)",77243,"en-GB"
2018-11-26,"('care', 'home')",70718,"en-GB"
2018-11-26,"('care', 'nursing')",22222,"en-GB"
2018-11-26,"('care', 'social')",64780,"en-GB"
2018-11-26,"('care', 'residential')",17052,"en-GB"
2018-11-26,"('home', 'nursing')",15993,"en-GB"
2018-11-26,"('home', 'social')",32766,"en-GB"
2018-11-26,"('home', 'residential')",25661,"en-GB"
2018-11-26,"('nursing', 'social')",5613,"en-GB"
2018-11-26,"('nursing', 'residential')",7448,"en-GB"
2018-11-26,"('social', 'residential')",3703,"en-GB"
2018-11-26,"('care', 'home', 'nursing')",12879,"en-GB"
2018-11-26,"('care', 'home', 'social')",10792,"en-GB"
2018-11-26,"('care', 'home', 'residential')",12762,"en-GB"
2018-11-26,"('care', 'nursing', 'social')",4795,"en-GB"
2018-11-26,"('care', 'nursing', 'residential')",7256,"en-GB"
2018-11-26,"('care', 'social', 'residential')",2478,"en-GB"
2018-11-26,"('home', 'nursing', 'social')",2067,"en-GB"
2018-11-26,"('home', 'nursing', 'residential')",7183,"en-GB"
2018-11-26,"('home', 'social', 'residential')",2282,"en-GB"
2018-11-26,"('nursing', 'social', 'residential')",1098,"en-GB"
2018-11-26,"('care', 'home', 'nursing', 'social')",1929,"en-GB"
2018-11-26,"('care', 'home', 'nursing', 'residential')",7026,"en-GB"
2018-11-26,"('care', 'home', 'social', 'residential')",2024,"en-GB"
2018-11-26,"('care', 'nursing', 'social', 'residential')",1095,"en-GB"
2018-11-26,"('home', 'nursing', 'social', 'residential')",1038,"en-GB"
2018-11-26,"('care', 'home', 'nursing', 'social', 'residential')",1036,"en-GB"
2018-11-26,"('file',)",510749,"en-GB"
2018-11-26,"('open',)",653525,"en-GB"
2018-11-26,"('pdf',)",121900,"en-GB"
2018-11-26,"('folder',)",38176,"en-GB"
2018-11-26,"('format',)",229496,"en-GB"
2018-11-26,"('file', 'open')",117493,"en-GB"
2018-11-26,"('file', 'pdf')",38232,"en-GB"
2018-11-26,"('file', 'folder')",22257,"en-GB"
2018-11-26,"('file', 'format')",74786,"en-GB"
2018-11-26,"('open', 'pdf')",14034,"en-GB"
2018-11-26,"('open', 'folder')",11623,"en-GB"
2018-11-26,"('open', 'format')",42438,"en-GB"
2018-11-26,"('pdf', 'folder')",1163,"en-GB"
2018-11-26,"('pdf', 'format')",23931,"en-GB"
2018-11-26,"('folder', 'format')",2937,"en-GB"
2018-11-26,"('file', 'open', 'pdf')",11199,"en-GB"
2018-11-26,"('file', 'open', 'folder')",8474,"en-GB"
2018-11-26,"('file', 'open', 'format')",38653,"en-GB"
2018-11-26,"('file', 'pdf', 'folder')",900,"en-GB"
2018-11-26,"('file', 'pdf', 'format')",11191,"en-GB"
2018-11-26,"('file', 'folder', 'format')",2676,"en-GB"
2018-11-26,"('open', 'pdf', 'folder')",679,"en-GB"
2018-11-26,"('open', 'pdf', 'format')",5600,"en-GB"
2018-11-26,"('open', 'folder', 'format')",2194,"en-GB"
2018-11-26,"('pdf', 'folder', 'format')",249,"en-GB"
2018-11-26,"('file', 'open', 'pdf', 'folder')",568,"en-GB"
2018-11-26,"('file', 'open', 'pdf', 'format')",5350,"en-GB"
2018-11-26,"('file', 'open', 'folder', 'format')",2155,"en-GB"
2018-11-26,"('file', 'pdf', 'folder', 'format')",188,"en-GB"
2018-11-26,"('open', 'pdf', 'folder', 'format')",121,"en-GB"
2018-11-26,"('file', 'open', 'pdf', 'folder', 'format')",120,"en-GB"
2018-11-26,"('time',)",2063178,"en-GB"
2018-11-26,"('opening',)",628031,"en-GB"
2018-11-26,"('map',)",912378,"en-GB"
2018-11-26,"('contact',)",1131740,"en-GB"
2018-11-26,"('direction',)",600724,"en-GB"
2018-11-26,"('time', 'opening')",329786,"en-GB"
2018-11-26,"('time', 'map')",296445,"en-GB"
2018-11-26,"('time', 'contact')",297038,"en-GB"
2018-11-26,"('time', 'direction')",266546,"en-GB"
2018-11-26,"('opening', 'map')",251579,"en-GB"
2018-11-26,"('opening', 'contact')",333010,"en-GB"
2018-11-26,"('opening', 'direction')",291627,"en-GB"
2018-11-26,"('map', 'contact')",241240,"en-GB"
2018-11-26,"('map', 'direction')",428772,"en-GB"
2018-11-26,"('contact', 'direction')",267955,"en-GB"
2018-11-26,"('time', 'opening', 'map')",222507,"en-GB"
2018-11-26,"('time', 'opening', 'contact')",235405,"en-GB"
2018-11-26,"('time', 'opening', 'direction')",226288,"en-GB"
2018-11-26,"('time', 'map', 'contact')",198749,"en-GB"
2018-11-26,"('time', 'map', 'direction')",225321,"en-GB"
2018-11-26,"('time', 'contact', 'direction')",199675,"en-GB"
2018-11-26,"('opening', 'map', 'contact')",212877,"en-GB"
2018-11-26,"('opening', 'map', 'direction')",204675,"en-GB"
2018-11-26,"('opening', 'contact', 'direction')",253648,"en-GB"
2018-11-26,"('map', 'contact', 'direction')",197940,"en-GB"
2018-11-26,"('time', 'opening', 'map', 'contact')",196797,"en-GB"
2018-11-26,"('time', 'opening', 'map', 'direction')",196350,"en-GB"
2018-11-26,"('time', 'opening', 'contact', 'direction')",198862,"en-GB"
2018-11-26,"('time', 'map', 'contact', 'direction')",187052,"en-GB"
2018-11-26,"('opening', 'map', 'contact', 'direction')",193345,"en-GB"
2018-11-26,"('time', 'opening', 'map', 'contact', 'direction')",186771,"en-GB"
2018-11-26,"('dog',)",128995,"en-GB"
2018-11-26,"('pet',)",95721,"en-GB"
2018-11-26,"('puppy',)",27513,"en-GB"
2018-11-26,"('cat',)",71789,"en-GB"
2018-11-26,"('animal',)",180050,"en-GB"
2018-11-26,"('dog', 'pet')",33818,"en-GB"
2018-11-26,"('dog', 'puppy')",23834,"en-GB"
2018-11-26,"('dog', 'cat')",25406,"en-GB"
2018-11-26,"('dog', 'animal')",21565,"en-GB"
2018-11-26,"('pet', 'puppy')",9666,"en-GB"
2018-11-26,"('pet', 'cat')",20179,"en-GB"
2018-11-26,"('pet', 'animal')",17611,"en-GB"
2018-11-26,"('puppy', 'cat')",5601,"en-GB"
2018-11-26,"('puppy', 'animal')",6480,"en-GB"
2018-11-26,"('cat', 'animal')",11622,"en-GB"
2018-11-26,"('dog', 'pet', 'puppy')",9061,"en-GB"
2018-11-26,"('dog', 'pet', 'cat')",16481,"en-GB"
2018-11-26,"('dog', 'pet', 'animal')",7942,"en-GB"
2018-11-26,"('dog', 'puppy', 'cat')",5184,"en-GB"
2018-11-26,"('dog', 'puppy', 'animal')",6142,"en-GB"
2018-11-26,"('dog', 'cat', 'animal')",6950,"en-GB"
2018-11-26,"('pet', 'puppy', 'cat')",4716,"en-GB"
2018-11-26,"('pet', 'puppy', 'animal')",2740,"en-GB"
2018-11-26,"('pet', 'cat', 'animal')",4667,"en-GB"
2018-11-26,"('puppy', 'cat', 'animal')",1196,"en-GB"
2018-11-26,"('dog', 'pet', 'puppy', 'cat')",4584,"en-GB"
2018-11-26,"('dog', 'pet', 'puppy', 'animal')",2638,"en-GB"
2018-11-26,"('dog', 'pet', 'cat', 'animal')",3781,"en-GB"
2018-11-26,"('dog', 'puppy', 'cat', 'animal')",1120,"en-GB"
2018-11-26,"('pet', 'puppy', 'cat', 'animal')",877,"en-GB"
2018-11-26,"('dog', 'pet', 'puppy', 'cat', 'animal')",867,"en-GB"
2018-11-26,"('football',)",401481,"en-GB"
2018-11-26,"('league',)",311638,"en-GB"
2018-11-26,"('sport',)",1262823,"en-GB"
2018-11-26,"('club',)",298652,"en-GB"
2018-11-26,"('premier',)",266677,"en-GB"
2018-11-26,"('football', 'league')",215852,"en-GB"
2018-11-26,"('football', 'sport')",256517,"en-GB"
2018-11-26,"('football', 'club')",71725,"en-GB"
2018-11-26,"('football', 'premier')",133782,"en-GB"
2018-11-26,"('league', 'sport')",188542,"en-GB"
2018-11-26,"('league', 'club')",41341,"en-GB"
2018-11-26,"('league', 'premier')",157486,"en-GB"
2018-11-26,"('sport', 'club')",54470,"en-GB"
2018-11-26,"('sport', 'premier')",105604,"en-GB"
2018-11-26,"('club', 'premier')",20470,"en-GB"
2018-11-26,"('football', 'league', 'sport')",154583,"en-GB"
2018-11-26,"('football', 'league', 'club')",26147,"en-GB"
2018-11-26,"('football', 'league', 'premier')",132112,"en-GB"
2018-11-26,"('football', 'sport', 'club')",29529,"en-GB"
2018-11-26,"('football', 'sport', 'premier')",95129,"en-GB"
2018-11-26,"('football', 'club', 'premier')",11447,"en-GB"
2018-11-26,"('league', 'sport', 'club')",12282,"en-GB"
2018-11-26,"('league', 'sport', 'premier')",100819,"en-GB"
2018-11-26,"('league', 'club', 'premier')",16256,"en-GB"
2018-11-26,"('sport', 'club', 'premier')",6684,"en-GB"
2018-11-26,"('football', 'league', 'sport', 'club')",9611,"en-GB"
2018-11-26,"('football', 'league', 'sport', 'premier')",94610,"en-GB"
2018-11-26,"('football', 'league', 'club', 'premier')",10766,"en-GB"
2018-11-26,"('football', 'sport', 'club', 'premier')",5468,"en-GB"
2018-11-26,"('league', 'sport', 'club', 'premier')",6115,"en-GB"
2018-11-26,"('football', 'league', 'sport', 'club', 'premier')",5294,"en-GB"
2018-11-26,"('movie',)",753689,"en-GB"
2018-11-26,"('watch',)",935210,"en-GB"
2018-11-26,"('online',)",4213765,"en-GB"
2018-11-26,"('film',)",303439,"en-GB"
2018-11-26,"('episode',)",149899,"en-GB"
2018-11-26,"('movie', 'watch')",383471,"en-GB"
2018-11-26,"('movie', 'online')",183696,"en-GB"
2018-11-26,"('movie', 'film')",103247,"en-GB"
2018-11-26,"('movie', 'episode')",38426,"en-GB"
2018-11-26,"('watch', 'online')",323353,"en-GB"
2018-11-26,"('watch', 'film')",67206,"en-GB"
2018-11-26,"('watch', 'episode')",81938,"en-GB"
2018-11-26,"('online', 'film')",69595,"en-GB"
2018-11-26,"('online', 'episode')",63966,"en-GB"
2018-11-26,"('film', 'episode')",26887,"en-GB"
2018-11-26,"('movie', 'watch', 'online')",156530,"en-GB"
2018-11-26,"('movie', 'watch', 'film')",54770,"en-GB"
2018-11-26,"('movie', 'watch', 'episode')",34226,"en-GB"
2018-11-26,"('movie', 'online', 'film')",44476,"en-GB"
2018-11-26,"('movie', 'online', 'episode')",32001,"en-GB"
2018-11-26,"('movie', 'film', 'episode')",23823,"en-GB"
2018-11-26,"('watch', 'online', 'film')",43873,"en-GB"
2018-11-26,"('watch', 'online', 'episode')",58187,"en-GB"
2018-11-26,"('watch', 'film', 'episode')",23893,"en-GB"
2018-11-26,"('online', 'film', 'episode')",22970,"en-GB"
2018-11-26,"('movie', 'watch', 'online', 'film')",39426,"en-GB"
2018-11-26,"('movie', 'watch', 'online', 'episode')",31305,"en-GB"
2018-11-26,"('movie', 'watch', 'film', 'episode')",23163,"en-GB"
2018-11-26,"('movie', 'online', 'film', 'episode')",22608,"en-GB"
2018-11-26,"('watch', 'online', 'film', 'episode')",22818,"en-GB"
2018-11-26,"('movie', 'watch', 'online', 'film', 'episode')",22541,"en-GB"
2018-11-26,"('bank',)",537332,"en-GB"
2018-11-26,"('banking',)",353513,"en-GB"
2018-11-26,"('lloyd',)",83012,"en-GB"
2018-11-26,"('loan',)",241518,"en-GB"
2018-11-26,"('scotland',)",272828,"en-GB"
2018-11-26,"('bank', 'banking')",278683,"en-GB"
2018-11-26,"('bank', 'lloyd')",67216,"en-GB"
2018-11-26,"('bank', 'loan')",159963,"en-GB"
2018-11-26,"('bank', 'scotland')",40490,"en-GB"
2018-11-26,"('banking', 'lloyd')",65032,"en-GB"
2018-11-26,"('banking', 'loan')",141853,"en-GB"
2018-11-26,"('banking', 'scotland')",27287,"en-GB"
2018-11-26,"('lloyd', 'loan')",6524,"en-GB"
2018-11-26,"('lloyd', 'scotland')",4064,"en-GB"
2018-11-26,"('loan', 'scotland')",18632,"en-GB"
2018-11-26,"('bank', 'banking', 'lloyd')",63374,"en-GB"
2018-11-26,"('bank', 'banking', 'loan')",111311,"en-GB"
2018-11-26,"('bank', 'banking', 'scotland')",27099,"en-GB"
2018-11-26,"('bank', 'lloyd', 'loan')",6405,"en-GB"
2018-11-26,"('bank', 'lloyd', 'scotland')",3884,"en-GB"
2018-11-26,"('bank', 'loan', 'scotland')",17450,"en-GB"
2018-11-26,"('banking', 'lloyd', 'loan')",6130,"en-GB"
2018-11-26,"('banking', 'lloyd', 'scotland')",3571,"en-GB"
2018-11-26,"('banking', 'loan', 'scotland')",16957,"en-GB"
2018-11-26,"('lloyd', 'loan', 'scotland')",1220,"en-GB"
2018-11-26,"('bank', 'banking', 'lloyd', 'loan')",6099,"en-GB"
2018-11-26,"('bank', 'banking', 'lloyd', 'scotland')",3547,"en-GB"
2018-11-26,"('bank', 'banking', 'loan', 'scotland')",16948,"en-GB"
2018-11-26,"('bank', 'lloyd', 'loan', 'scotland')",1219,"en-GB"
2018-11-26,"('banking', 'lloyd', 'loan', 'scotland')",1157,"en-GB"
2018-11-26,"('bank', 'banking', 'lloyd', 'loan', 'scotland')",1157,"en-GB"
2018-11-26,"('google',)",719511,"en-GB"
2018-11-26,"('map',)",912378,"en-GB"
2018-11-26,"('chrome',)",105079,"en-GB"
2018-11-26,"('search',)",1598130,"en-GB"
2018-11-26,"('web',)",966653,"en-GB"
2018-11-26,"('google', 'map')",291084,"en-GB"
2018-11-26,"('google', 'chrome')",73209,"en-GB"
2018-11-26,"('google', 'search')",290953,"en-GB"
2018-11-26,"('google', 'web')",322662,"en-GB"
2018-11-26,"('map', 'chrome')",4835,"en-GB"
2018-11-26,"('map', 'search')",381565,"en-GB"
2018-11-26,"('map', 'web')",151192,"en-GB"
2018-11-26,"('chrome', 'search')",23342,"en-GB"
2018-11-26,"('chrome', 'web')",57117,"en-GB"
2018-11-26,"('search', 'web')",288326,"en-GB"
2018-11-26,"('google', 'map', 'chrome')",4548,"en-GB"
2018-11-26,"('google', 'map', 'search')",164486,"en-GB"
2018-11-26,"('google', 'map', 'web')",138396,"en-GB"
2018-11-26,"('google', 'chrome', 'search')",21805,"en-GB"
2018-11-26,"('google', 'chrome', 'web')",52474,"en-GB"
2018-11-26,"('google', 'search', 'web')",193951,"en-GB"
2018-11-26,"('map', 'chrome', 'search')",651,"en-GB"
2018-11-26,"('map', 'chrome', 'web')",495,"en-GB"
2018-11-26,"('map', 'search', 'web')",138729,"en-GB"
2018-11-26,"('chrome', 'search', 'web')",20038,"en-GB"
2018-11-26,"('google', 'map', 'chrome', 'search')",518,"en-GB"
2018-11-26,"('google', 'map', 'chrome', 'web')",410,"en-GB"
2018-11-26,"('google', 'map', 'search', 'web')",132600,"en-GB"
2018-11-26,"('google', 'chrome', 'search', 'web')",19745,"en-GB"
2018-11-26,"('map', 'chrome', 'search', 'web')",280,"en-GB"
2018-11-26,"('google', 'map', 'chrome', 'search', 'web')",214,"en-GB"
2018-11-26,"('london',)",887102,"en-GB"
2018-11-26,"('street',)",433553,"en-GB"
2018-11-26,"('city',)",648672,"en-GB"
2018-11-26,"('theatre',)",96015,"en-GB"
2018-11-26,"('station',)",192988,"en-GB"
2018-11-26,"('london', 'street')",63581,"en-GB"
2018-11-26,"('london', 'city')",79208,"en-GB"
2018-11-26,"('london', 'theatre')",22245,"en-GB"
2018-11-26,"('london', 'station')",41927,"en-GB"
2018-11-26,"('street', 'city')",70411,"en-GB"
2018-11-26,"('street', 'theatre')",7149,"en-GB"
2018-11-26,"('street', 'station')",21187,"en-GB"
2018-11-26,"('city', 'theatre')",8912,"en-GB"
2018-11-26,"('city', 'station')",21636,"en-GB"
2018-11-26,"('theatre', 'station')",2256,"en-GB"
2018-11-26,"('london', 'street', 'city')",9022,"en-GB"
2018-11-26,"('london', 'street', 'theatre')",2171,"en-GB"
2018-11-26,"('london', 'street', 'station')",7873,"en-GB"
2018-11-26,"('london', 'city', 'theatre')",1817,"en-GB"
2018-11-26,"('london', 'city', 'station')",5545,"en-GB"
2018-11-26,"('london', 'theatre', 'station')",848,"en-GB"
2018-11-26,"('street', 'city', 'theatre')",1048,"en-GB"
2018-11-26,"('street', 'city', 'station')",5328,"en-GB"
2018-11-26,"('street', 'theatre', 'station')",637,"en-GB"
2018-11-26,"('city', 'theatre', 'station')",448,"en-GB"
2018-11-26,"('london', 'street', 'city', 'theatre')",277,"en-GB"
2018-11-26,"('london', 'street', 'city', 'station')",2141,"en-GB"
2018-11-26,"('london', 'street', 'theatre', 'station')",251,"en-GB"
2018-11-26,"('london', 'city', 'theatre', 'station')",111,"en-GB"
2018-11-26,"('street', 'city', 'theatre', 'station')",140,"en-GB"
2018-11-26,"('london', 'street', 'city', 'theatre', 'station')",59,"en-GB"
2018-11-26,"('insurance',)",216633,"en-GB"
2018-11-26,"('cover',)",301559,"en-GB"
2018-11-26,"('policy',)",216347,"en-GB"
2018-11-26,"('quote',)",258080,"en-GB"
2018-11-26,"('travel',)",748910,"en-GB"
2018-11-26,"('insurance', 'cover')",38566,"en-GB"
2018-11-26,"('insurance', 'policy')",37889,"en-GB"
2018-11-26,"('insurance', 'quote')",36142,"en-GB"
2018-11-26,"('insurance', 'travel')",34303,"en-GB"
2018-11-26,"('cover', 'policy')",23712,"en-GB"
2018-11-26,"('cover', 'quote')",20567,"en-GB"
2018-11-26,"('cover', 'travel')",18404,"en-GB"
2018-11-26,"('policy', 'quote')",19370,"en-GB"
2018-11-26,"('policy', 'travel')",12461,"en-GB"
2018-11-26,"('quote', 'travel')",8624,"en-GB"
2018-11-26,"('insurance', 'cover', 'policy')",19616,"en-GB"
2018-11-26,"('insurance', 'cover', 'quote')",17463,"en-GB"
2018-11-26,"('insurance', 'cover', 'travel')",9041,"en-GB"
2018-11-26,"('insurance', 'policy', 'quote')",18211,"en-GB"
2018-11-26,"('insurance', 'policy', 'travel')",9068,"en-GB"
2018-11-26,"('insurance', 'quote', 'travel')",6531,"en-GB"
2018-11-26,"('cover', 'policy', 'quote')",11493,"en-GB"
2018-11-26,"('cover', 'policy', 'travel')",6360,"en-GB"
2018-11-26,"('cover', 'quote', 'travel')",4753,"en-GB"
2018-11-26,"('policy', 'quote', 'travel')",4648,"en-GB"
2018-11-26,"('insurance', 'cover', 'policy', 'quote')",11328,"en-GB"
2018-11-26,"('insurance', 'cover', 'policy', 'travel')",6128,"en-GB"
2018-11-26,"('insurance', 'cover', 'quote', 'travel')",4642,"en-GB"
2018-11-26,"('insurance', 'policy', 'quote', 'travel')",4603,"en-GB"
2018-11-26,"('cover', 'policy', 'quote', 'travel')",3805,"en-GB"
2018-11-26,"('insurance', 'cover', 'policy', 'quote', 'travel')",3769,"en-GB"
2018-11-26,"('sale',)",744871,"en-GB"
2018-11-26,"('used',)",1102924,"en-GB"
2018-11-26,"('gumtree',)",111939,"en-GB"
2018-11-26,"('dealer',)",89474,"en-GB"
2018-11-26,"('classified',)",129179,"en-GB"
2018-11-26,"('sale', 'used')",116759,"en-GB"
2018-11-26,"('sale', 'gumtree')",78468,"en-GB"
2018-11-26,"('sale', 'dealer')",44006,"en-GB"
2018-11-26,"('sale', 'classified')",74870,"en-GB"
2018-11-26,"('used', 'gumtree')",37239,"en-GB"
2018-11-26,"('used', 'dealer')",54120,"en-GB"
2018-11-26,"('used', 'classified')",32675,"en-GB"
2018-11-26,"('gumtree', 'dealer')",8506,"en-GB"
2018-11-26,"('gumtree', 'classified')",84876,"en-GB"
2018-11-26,"('dealer', 'classified')",3985,"en-GB"
2018-11-26,"('sale', 'used', 'gumtree')",27186,"en-GB"
2018-11-26,"('sale', 'used', 'dealer')",38131,"en-GB"
2018-11-26,"('sale', 'used', 'classified')",19165,"en-GB"
2018-11-26,"('sale', 'gumtree', 'dealer')",8446,"en-GB"
2018-11-26,"('sale', 'gumtree', 'classified')",60628,"en-GB"
2018-11-26,"('sale', 'dealer', 'classified')",3253,"en-GB"
2018-11-26,"('used', 'gumtree', 'dealer')",8050,"en-GB"
2018-11-26,"('used', 'gumtree', 'classified')",22077,"en-GB"
2018-11-26,"('used', 'dealer', 'classified')",3357,"en-GB"
2018-11-26,"('gumtree', 'dealer', 'classified')",2343,"en-GB"
2018-11-26,"('sale', 'used', 'gumtree', 'dealer')",8035,"en-GB"
2018-11-26,"('sale', 'used', 'gumtree', 'classified')",12761,"en-GB"
2018-11-26,"('sale', 'used', 'dealer', 'classified')",2799,"en-GB"
2018-11-26,"('sale', 'gumtree', 'dealer', 'classified')",2307,"en-GB"
2018-11-26,"('used', 'gumtree', 'dealer', 'classified')",1945,"en-GB"
2018-11-26,"('sale', 'used', 'gumtree', 'dealer', 'classified')",1933,"en-GB"
2018-11-26,"('recipe',)",169359,"en-GB"
2018-11-26,"('cake',)",46201,"en-GB"
2018-11-26,"('make',)",1582700,"en-GB"
2018-11-26,"('chocolate',)",51822,"en-GB"
2018-11-26,"('chicken',)",49811,"en-GB"
2018-11-26,"('recipe', 'cake')",16641,"en-GB"
2018-11-26,"('recipe', 'make')",57237,"en-GB"
2018-11-26,"('recipe', 'chocolate')",12657,"en-GB"
2018-11-26,"('recipe', 'chicken')",17017,"en-GB"
2018-11-26,"('cake', 'make')",13814,"en-GB"
2018-11-26,"('cake', 'chocolate')",8323,"en-GB"
2018-11-26,"('cake', 'chicken')",766,"en-GB"
2018-11-26,"('make', 'chocolate')",12487,"en-GB"
2018-11-26,"('make', 'chicken')",9781,"en-GB"
2018-11-26,"('chocolate', 'chicken')",426,"en-GB"
2018-11-26,"('recipe', 'cake', 'make')",8183,"en-GB"
2018-11-26,"('recipe', 'cake', 'chocolate')",5027,"en-GB"
2018-11-26,"('recipe', 'cake', 'chicken')",541,"en-GB"
2018-11-26,"('recipe', 'make', 'chocolate')",6081,"en-GB"
2018-11-26,"('recipe', 'make', 'chicken')",7308,"en-GB"
2018-11-26,"('recipe', 'chocolate', 'chicken')",275,"en-GB"
2018-11-26,"('cake', 'make', 'chocolate')",3412,"en-GB"
2018-11-26,"('cake', 'make', 'chicken')",253,"en-GB"
2018-11-26,"('cake', 'chocolate', 'chicken')",141,"en-GB"
2018-11-26,"('make', 'chocolate', 'chicken')",132,"en-GB"
2018-11-26,"('recipe', 'cake', 'make', 'chocolate')",2638,"en-GB"
2018-11-26,"('recipe', 'cake', 'make', 'chicken')",220,"en-GB"
2018-11-26,"('recipe', 'cake', 'chocolate', 'chicken')",104,"en-GB"
2018-11-26,"('recipe', 'make', 'chocolate', 'chicken')",110,"en-GB"
2018-11-26,"('cake', 'make', 'chocolate', 'chicken')",38,"en-GB"
2018-11-26,"('recipe', 'cake', 'make', 'chocolate', 'chicken')",31,"en-GB"
2018-11-26,"('holiday',)",441353,"en-GB"
2018-11-26,"('date',)",527148,"en-GB"
2018-11-26,"('cottage',)",36697,"en-GB"
2018-11-26,"('book',)",1133092,"en-GB"
2018-11-26,"('calendar',)",169383,"en-GB"
2018-11-26,"('holiday', 'date')",42328,"en-GB"
2018-11-26,"('holiday', 'cottage')",15882,"en-GB"
2018-11-26,"('holiday', 'book')",144673,"en-GB"
2018-11-26,"('holiday', 'calendar')",23317,"en-GB"
2018-11-26,"('date', 'cottage')",741,"en-GB"
2018-11-26,"('date', 'book')",31461,"en-GB"
2018-11-26,"('date', 'calendar')",27730,"en-GB"
2018-11-26,"('cottage', 'book')",9652,"en-GB"
2018-11-26,"('cottage', 'calendar')",82,"en-GB"
2018-11-26,"('book', 'calendar')",8222,"en-GB"
2018-11-26,"('holiday', 'date', 'cottage')",284,"en-GB"
2018-11-26,"('holiday', 'date', 'book')",3414,"en-GB"
2018-11-26,"('holiday', 'date', 'calendar')",13327,"en-GB"
2018-11-26,"('holiday', 'cottage', 'book')",7901,"en-GB"
2018-11-26,"('holiday', 'cottage', 'calendar')",41,"en-GB"
2018-11-26,"('holiday', 'book', 'calendar')",1274,"en-GB"
2018-11-26,"('date', 'cottage', 'book')",184,"en-GB"
2018-11-26,"('date', 'cottage', 'calendar')",22,"en-GB"
2018-11-26,"('date', 'book', 'calendar')",1002,"en-GB"
2018-11-26,"('cottage', 'book', 'calendar')",9,"en-GB"
2018-11-26,"('holiday', 'date', 'cottage', 'book')",125,"en-GB"
2018-11-26,"('holiday', 'date', 'cottage', 'calendar')",17,"en-GB"
2018-11-26,"('holiday', 'date', 'book', 'calendar')",507,"en-GB"
2018-11-26,"('holiday', 'cottage', 'book', 'calendar')",6,"en-GB"
2018-11-26,"('date', 'cottage', 'book', 'calendar')",4,"en-GB"
2018-11-26,"('holiday', 'date', 'cottage', 'book', 'calendar')",4,"en-GB"
2018-11-26,"('office',)",709849,"en-GB"
2018-11-26,"('microsoft',)",474201,"en-GB"
2018-11-26,"('excel',)",126164,"en-GB"
2018-11-26,"('post',)",541635,"en-GB"
2018-11-26,"('outlook',)",167331,"en-GB"
2018-11-26,"('office', 'microsoft')",108557,"en-GB"
2018-11-26,"('office', 'excel')",70560,"en-GB"
2018-11-26,"('office', 'post')",70491,"en-GB"
2018-11-26,"('office', 'outlook')",37213,"en-GB"
